onset	duration	trial_type	response_time	correct
11.15	1.5	CON3	719	1
19.1	1.5	CON3	809	1
26.25	1.5	CON3	699	1
34.4	1.5	CON3	909	1
42.05	1.5	CON3	947	1
50.2	1.5	CON3	1181	1
68.433	1.5	CON5	1564	1
78.15	1.5	CON5	847	1
88.367	1.5	CON5	0	0
97.583	1.5	CON5	686	1
107.3	1.5	CON5	1745	1
117.517	1.5	CON5	832	1
133.684	1.5	STM3	1425	1
141.834	1.5	STM3	1355	1
149.484	1.5	STM3	1353	1
156.634	1.5	STM3	1027	1
164.284	1.5	STM3	1169	1
172.434	1.5	STM3	1275	1
190.667	1.5	STM5	1394	1
200.884	1.5	STM5	1257	0
210.1	1.5	STM5	1361	1
219.817	1.5	STM5	1164	1
230.034	1.5	STM5	1043	1
239.75	1.5	STM5	1375	0
